fecha_dato,ncodpers,ind_empleado,pais_residencia,sexo,age,fecha_alta,ind_nuevo,antiguedad,indrel,ult_fec_cli_1t,indrel_1mes,tiprel_1mes,indresi,indext,conyuemp,canal_entrada,indfall,tipodom,cod_prov,nomprov,ind_actividad_cliente,renta,segmento,ind_ahor_fin_ult1,ind_aval_fin_ult1,ind_cco_fin_ult1,ind_cder_fin_ult1,ind_cno_fin_ult1,ind_ctju_fin_ult1,ind_ctma_fin_ult1,ind_ctop_fin_ult1,ind_ctpp_fin_ult1,ind_deco_fin_ult1,ind_deme_fin_ult1,ind_dela_fin_ult1,ind_ecue_fin_ult1,ind_fond_fin_ult1,ind_hip_fin_ult1,ind_plan_fin_ult1,ind_pres_fin_ult1,ind_reca_fin_ult1,ind_tjcr_fin_ult1,ind_valo_fin_ult1,ind_viv_fin_ult1,ind_nomina_ult1,ind_nom_pens_ult1,ind_recibo_ult1
2015-08-28,1381890,N,ES,H,39.0,2015-02-11, 0,6,1.0,,1,A,S,N,,KHK,N,1.0,33.0,ASTURIAS,1.0,82749.84,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0
2015-08-28,1381803,N,ES,H,43.0,2015-02-10, 0,6,1.0,,1,A,S,N,,KHL,N,1.0,35.0,"PALMAS, LAS",1.0,81443.45999999999,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1380960,N,ES,V,50.0,2015-02-06, 0,6,1.0,,1.0,A,S,N,,KHK,N,1.0,6.0,BADAJOZ,1.0,38205.39,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0
2015-08-28,1375371,N,ES,V,37.0,2015-01-12, 0,7,1.0,,1,A,S,N,,KHK,N,1.0,46.0,VALENCIA,1.0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0
2015-08-28,1386592,N,ES,V,41.0,2015-03-09, 1,5,1.0,,1,A,S,N,,KHL,N,1.0,11.0,CADIZ,1.0,203938.17,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0
2015-08-28,1388967,N,ES,H,28.0,2015-03-23, 1,5,1.0,,1,A,S,N,,KHK,N,1.0,28.0,MADRID,1.0,73916.91,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-08-28,1389565,N,ES,H,39.0,2015-03-26, 1,5,1.0,,1,A,S,N,,KHN,N,1.0,28.0,MADRID,1.0,127050.21,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-08-28,1383824,N,ES,V,46.0,2015-02-20, 0,6,1.0,,1,A,S,N,,KHK,N,1.0,39.0,CANTABRIA,1.0,60603.0,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1
2015-08-28,1383258,N,ES,V,40.0,2015-02-18, 0,6,1.0,,1.0,A,S,N,,KHL,N,1.0,46.0,VALENCIA,1.0,77521.53,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-08-28,1384788,N,ES,H,60.0,2015-02-25, 0,6,1.0,,1.0,A,S,N,,KHL,N,1.0,28.0,MADRID,1.0,266841.75,01 - TOP,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-08-28,1384720,N,ES,H,52.0,2015-02-25, 0,6,1.0,,1.0,A,S,N,,KHK,N,1.0,28.0,MADRID,1.0,63915.54,01 - TOP,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1384386,N,ES,V,44.0,2015-02-24, 0,14,1.0,,1,A,S,N,,RED,N,1.0,28.0,MADRID,1.0,60946.2,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1367753,N,ES,V,37.0,2014-12-11, 0,8,1.0,,1.0,A,S,S,,KHK,N,1.0,46.0,VALENCIA,1.0,102023.13,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-08-28,1365087,N,ES,V,45.0,2014-12-03, 0,9,1.0,,1,A,S,N,,KHK,N,1.0,20.0,GIPUZKOA,1.0,,02 - PARTICULARES,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1372702,N,ES,V,45.0,2014-12-29, 0,8,1.0,,1,A,S,N,,KHL,N,1.0,46.0,VALENCIA,1.0,132670.32,01 - TOP,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1373087,N,ES,V,22.0,2014-12-29, 0,8,1.0,,1,A,S,N,,KHL,N,1.0,48.0,BIZKAIA,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1370249,N,ES,H,35.0,2014-12-17, 0,8,1.0,,1,A,S,N,,KHK,N,1.0,28.0,MADRID,1.0,111936.3,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-08-28,1370205,N,ES,H,20.0,2014-12-17, 0,8,1.0,,1,A,S,S,,KHE,N,1.0,8.0,BARCELONA,1.0,178446.06,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1371184,N,ES,V,38.0,2014-12-22, 0,8,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,193843.35,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1102256,N,ES,V,28.0,2012-11-19, 0,33,1.0,,1,A,S,N,,KHE,N,1.0,41.0,SEVILLA,1.0,191297.46,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-08-28,1101133,N,ES,H,22.0,2012-11-15, 0,33,1.0,,1.0,A,S,N,,KHE,N,1.0,28.0,MADRID,1.0,239981.94,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1101213,N,ES,H,50.0,2012-11-15, 0,33,1.0,,1.0,A,S,N,,KFC,N,1.0,28.0,MADRID,1.0,152826.51,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,1
2015-08-28,1096814,N,ES,H,24.0,2012-11-07, 0,33,1.0,,1,A,S,N,,KHE,N,1.0,28.0,MADRID,1.0,288600.63,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1106181,N,ES,V,30.0,2012-11-27, 0,33,1.0,,1.0,A,S,N,,KHE,N,1.0,35.0,"PALMAS, LAS",1.0,94361.58,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1106516,N,ES,H,22.0,2012-11-27, 0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,14.0,CORDOBA,0.0,62116.38,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1106513,N,ES,H,36.0,2012-11-27, 0,33,1.0,,1.0,A,S,S,,KHE,N,1.0,28.0,MADRID,0.0,93032.64,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1105578,N,ES,H,28.0,2012-11-26, 0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,0.0,104213.79,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1105286,N,ES,V,60.0,2012-11-23, 0,33,1.0,,1.0,A,S,N,,KFC,N,1.0,15.0,"CORUÑA, A",1.0,55499.31,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1105887,N,ES,H,39.0,2012-11-26, 0,33,1.0,,1.0,A,S,N,,KFC,N,1.0,3.0,ALICANTE,1.0,43443.99,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1
2015-08-28,1105675,N,ES,H,22.0,2012-11-26, 0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,27.0,LUGO,0.0,52286.61,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1106843,N,ES,V,26.0,2012-11-28, 0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,28.0,MADRID,0.0,151337.16,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1107365,N,ES,H,26.0,2012-11-29, 0,33,1.0,,1.0,A,S,N,,KHE,N,1.0,28.0,MADRID,1.0,181117.74,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-08-28,1107321,N,ES,H,35.0,2012-11-28, 0,33,1.0,,1.0,A,S,N,,KFC,N,1.0,8.0,BARCELONA,1.0,70675.95000000001,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1107141,N,ES,H,22.0,2012-11-28, 0,33,1.0,,1.0,A,S,N,,KHE,N,1.0,47.0,VALLADOLID,1.0,61766.91,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1107103,N,ES,H,25.0,2012-11-28, 0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,11.0,CADIZ,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1107268,N,ES,V,35.0,2012-11-28, 0,33,1.0,,1.0,I,S,N,,KFC,N,1.0,48.0,BIZKAIA,1.0,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1103663,N,ES,H,26.0,2012-11-21, 0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,45.0,TOLEDO,1.0,83023.44,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1103662,N,ES,V,24.0,2012-11-21, 0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,28.0,MADRID,0.0,114726.09,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1103750,N,ES,V,26.0,2012-11-21, 0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,33.0,ASTURIAS,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1103476,N,ES,H,28.0,2012-11-20, 0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,19.0,GUADALAJARA,0.0,98121.54,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1103506,N,ES,H,26.0,2012-11-20, 0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,8.0,BARCELONA,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1103501,N,ES,H,26.0,2012-11-20, 0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,28.0,MADRID,0.0,152857.8,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1103457,N,ES,H,26.0,2012-11-20, 0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,17.0,GIRONA,1.0,59397.51,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1103587,N,ES,V,24.0,2012-11-20, 0,33,1.0,,1.0,A,S,N,,KFC,N,1.0,7.0,"BALEARS, ILLES",1.0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-08-28,1104711,N,ES,V,28.0,2012-11-22, 0,33,1.0,,1.0,I,S,N,,KFC,N,1.0,11.0,CADIZ,0.0,87395.25,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1104823,N,ES,H,24.0,2012-11-23, 0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,33.0,ASTURIAS,0.0,26405.91,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1104668,N,ES,H,27.0,2012-11-22, 0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,41.0,SEVILLA,0.0,217474.65,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1105073,N,ES,H,22.0,2012-11-23, 0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,28.0,MADRID,0.0,112516.2,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1105191,N,ES,H,23.0,2012-11-23, 0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,30.0,MURCIA,1.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1104046,N,ES,V,30.0,2012-11-21, 0,33,1.0,,1.0,A,S,N,,KFC,N,1.0,8.0,BARCELONA,1.0,75478.92,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1104067,N,ES,V,24.0,2012-11-21, 0,33,1.0,,1.0,A,S,N,,KFC,N,1.0,28.0,MADRID,1.0,132080.82,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0
2015-08-28,1103850,N,ES,H,26.0,2012-11-21, 0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,28.0,MADRID,0.0,36017.94,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1103882,N,ES,V,34.0,2012-11-21, 0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,31.0,NAVARRA,0.0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1104380,N,ES,H,26.0,2012-11-22, 0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,30.0,MURCIA,0.0,31660.11,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1104232,N,ES,H,25.0,2012-11-22, 0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,28.0,MADRID,0.0,86018.88,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1104209,N,ES,V,27.0,2012-11-22, 0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,28.0,MADRID,0.0,81695.01,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1104504,N,ES,H,26.0,2012-11-22, 0,33,1.0,,1.0,I,S,S,,KHE,N,1.0,7.0,"BALEARS, ILLES",0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1089979,N,ES,V,30.0,2012-10-29, 0,34,1.0,,1.0,A,S,N,,KHE,N,1.0,36.0,PONTEVEDRA,1.0,127166.1,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1089772,N,ES,V,23.0,2012-10-26, 0,34,1.0,,1.0,A,S,N,,KHE,N,1.0,28.0,MADRID,1.0,281462.91000000003,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-08-28,1094262,N,ES,V,47.0,2012-11-02, 0,33,1.0,,1.0,A,S,S,,KFC,N,1.0,3.0,ALICANTE,1.0,64083.96,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1.0,1.0,1
2015-08-28,1096017,N,ES,V,28.0,2012-11-06, 0,33,1.0,,1.0,A,S,N,,KHE,N,1.0,29.0,MALAGA,1.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1
2015-08-28,1127354,N,ES,V,41.0,2013-04-09, 0,28,1.0,,1.0,A,S,N,,KAT,N,1.0,35.0,"PALMAS, LAS",1.0,89661.48,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1126465,N,ES,V,32.0,2013-04-02, 0,28,1.0,,1.0,A,S,N,,KFC,N,1.0,35.0,"PALMAS, LAS",1.0,77849.52,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-08-28,1126674,N,ES,V,48.0,2013-04-03, 0,28,1.0,,1,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,130423.44,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1131412,N,ES,V,47.0,2013-04-23, 0,28,1.0,,1,A,S,N,,KFC,N,1.0,28.0,MADRID,1.0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1123337,N,ES,H,46.0,2013-03-01, 0,30,1.0,,1.0,A,S,N,,KFC,N,1.0,41.0,SEVILLA,1.0,107641.77,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-08-28,1125194,N,ES,H,33.0,2013-03-20, 0,29,1.0,,1,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,104363.73,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1125394,N,ES,V,45.0,2013-03-22, 0,29,1.0,,1.0,A,S,N,,KFC,N,1.0,28.0,MADRID,1.0,143777.13,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1.0,1
2015-08-28,1126110,N,ES,V,38.0,2013-04-01, 0,28,1.0,,1.0,A,S,N,,KFC,N,1.0,28.0,MADRID,1.0,100726.74,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0
2015-08-28,1138566,N,ES,H,48.0,2013-06-26, 0,26,1.0,,1.0,A,S,N,,KFC,N,1.0,28.0,MADRID,1.0,289300.71,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1
2015-08-28,1137029,N,ES,V,26.0,2013-06-11, 0,26,1.0,,1,A,S,N,,KFC,N,1.0,8.0,BARCELONA,1.0,99320.19,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,1
2015-08-28,1109116,N,ES,V,49.0,2012-12-03, 0,32,1.0,,1,A,S,N,,KFC,N,1.0,8.0,BARCELONA,1.0,307963.53,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1109138,N,ES,H,32.0,2012-12-03, 0,32,1.0,,1,I,S,N,,KFC,N,1.0,47.0,VALLADOLID,0.0,70001.49,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1109278,N,ES,H,23.0,2012-12-04, 0,32,1.0,,1,I,S,N,,KHE,N,1.0,36.0,PONTEVEDRA,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1109089,N,ES,V,41.0,2012-12-03, 0,32,1.0,,1,A,S,N,,KFC,N,1.0,45.0,TOLEDO,1.0,109453.65,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1109003,N,ES,H,22.0,2012-12-03, 0,32,1.0,,1,A,S,N,,KHE,N,1.0,27.0,LUGO,1.0,371648.58,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-08-28,1109321,N,ES,H,27.0,2012-12-04, 0,32,1.0,,1,I,S,N,,KHE,N,1.0,12.0,CASTELLON,0.0,40434.81,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1109564,N,ES,H,45.0,2012-12-04, 0,32,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,158341.77,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-08-28,1109527,N,ES,V,22.0,2012-12-04, 0,32,1.0,,1.0,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,80103.24,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1109671,N,ES,H,33.0,2012-12-05, 0,32,1.0,,1.0,A,S,N,,KHE,N,1.0,11.0,CADIZ,1.0,200998.38,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1
2015-08-28,1109446,N,ES,H,25.0,2012-12-04, 0,32,1.0,,1.0,I,S,N,,KHE,N,1.0,33.0,ASTURIAS,0.0,28455.66,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1108763,N,ES,V,31.0,2012-12-03, 0,32,1.0,,1.0,I,S,N,,KHE,N,1.0,10.0,CACERES,0.0,54985.98,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1110445,N,ES,H,23.0,2012-12-07, 0,32,1.0,,1.0,I,S,N,,KHE,N,1.0,33.0,ASTURIAS,0.0,147888.78,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1109749,N,ES,H,33.0,2012-12-05, 0,32,1.0,,1,I,S,N,,KHE,N,1.0,28.0,MADRID,0.0,438597.27,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1109852,N,ES,H,25.0,2012-12-05, 0,32,1.0,,1,I,S,N,,KHE,N,1.0,35.0,"PALMAS, LAS",0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1110303,N,ES,V,30.0,2012-12-07, 0,32,1.0,,1.0,I,S,N,,KHE,N,1.0,40.0,SEGOVIA,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1110341,N,ES,V,23.0,2012-12-07, 0,32,1.0,,1.0,I,S,N,,KHE,N,1.0,45.0,TOLEDO,0.0,160281.33000000002,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1110128,N,ES,H,39.0,2012-12-05, 0,32,1.0,,1,A,S,N,,KFC,N,1.0,31.0,NAVARRA,1.0,,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-08-28,1110188,N,ES,V,31.0,2012-12-05, 0,32,1.0,,1,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,134572.13999999998,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-08-28,1110153,N,ES,V,44.0,2012-12-05, 0,32,1.0,,1,I,S,N,,KFC,N,1.0,28.0,MADRID,0.0,131386.56,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,1118365,N,ES,H,44.0,2013-01-17, 0,31,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,192355.14,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-08-28,1120423,N,ES,V,35.0,2013-02-04, 0,30,1.0,,1,A,S,S,,KFC,N,1.0,28.0,MADRID,1.0,65799.0,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,1
2015-08-28,1120177,N,ES,H,64.0,2013-02-01, 0,30,1.0,,1,A,S,N,,KAT,N,1.0,41.0,SEVILLA,1.0,104088.51,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0
2015-08-28,1053138,N,ES,H,36.0,2012-08-21, 0,36,1.0,,1,A,S,S,,KFC,N,1.0,30.0,MURCIA,1.0,79290.99,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,1
